"측정지점명","지점번호","지점구분","측정년","측정월","측정회차","수온","ph","do","남조류세포수","경보발령"
"한남대교","1018G07","2","2017","11","5회차     ","","","","0","정상"
"성수대교","1018G06","2","2017","11","5회차     ","","","","0","정상"
"한강대교","1018G08","2","2017","11","5회차     ","","","","0","정상"
"마포대교","1018G09","2","2017","11","5회차     ","","","","0","정상"
"잠실철교","1018G04","1","2017","11","5회차     ","6.7","8.2","12.0","0","정상"
"강동대교","1018G02","1","2017","11","5회차     ","6.3","8.4","12.0","0","정상"
"광진교","1018G05","1","2017","11","5회차     ","6.5","8.1","11.9","0","정상"
"성산대교","1018G10","2","2017","11","5회차     ","","","","0","정상"
"한강대교","1018G08","2","2017","10","2회차     ","","","","0","정상"
"광진교","1018G05","1","2017","10","3회차     ","17.2","7.5","9.8","146","정상"
"강동대교","1018G02","1","2017","10","3회차     ","17.3","7.3","9.6","12","정상"
"잠실철교","1018G04","1","2017","10","3회차     ","17.4","7.4","9.8","5","정상"
"광진교","1018G05","1","2017","10","2회차     ","18.3","7.2","9.3","12","정상"
"마포대교","1018G09","2","2017","10","2회차     ","","","","0","정상"
"성산대교","1018G10","2","2017","10","2회차     ","","","","281","정상"
"잠실철교","1018G04","1","2017","10","2회차     ","18.4","7.3","9.6","53","정상"
"강동대교","1018G02","1","2017","10","2회차     ","18.6","7.4","9.2","16","정상"
"미사대교","1018G01","1","2017","10","2회차     ","18.9","6.9","9.0","53","정상"
"한남대교","1018G07","2","2017","10","2회차     ","","","","0","정상"
"성수대교","1018G06","2","2017","10","2회차     ","","","","37","정상"
"광진교","1018G05","1","2017","10","1회차     ","21.5","7.5","9.6","316","정상"
"잠실철교","1018G04","1","2017","10","1회차     ","21.3","7.7","9.7","323","정상"
"성수대교","1018G06","2","2017","10","1회차     ","","","","21","정상"
"한남대교","1018G07","2","2017","10","1회차     ","","","","54","정상"
"한강대교","1018G08","2","2017","10","1회차     ","","","","241","정상"
"마포대교","1018G09","2","2017","10","1회차     ","","","","346","정상"
"성산대교","1018G10","2","2017","10","1회차     ","","","","414","정상"
"강동대교","1018G02","1","2017","10","1회차     ","21.2","7.2","9.0","24","정상"
"미사대교","1018G01","1","2017","10","1회차     ","21.0","7.3","9.1","11","정상"
"성수대교","1018G06","2","2017","10","3회차     ","","","","0","정상"
"한남대교","1018G07","2","2017","10","3회차     ","","","","76","정상"
"한강대교","1018G08","2","2017","10","3회차     ","","","","0","정상"
"마포대교","1018G09","2","2017","10","3회차     ","","","","16","정상"
"성산대교","1018G10","2","2017","10","3회차     ","","","","7","정상"
"미사대교","1018G01","1","2017","10","3회차     ","17.2","7.2","9.7","42","정상"
"잠실철교","1018G04","1","2017","09","1회차     ","23.0","7.9","8.2","637","정상"
"광진교","1018G05","1","2017","09","1회차     ","22.8","7.9","8.1","951","정상"
"광진교","1018G05","1","2017","09","2회차     ","22.3","7.4","9.2","454","정상"
"미사대교","1018G01","1","2017","09","2회차     ","21.8","7.2","9.1","336","정상"
"잠실철교","1018G04","1","2017","09","2회차     ","22.5","7.4","9.2","696","정상"
"강동대교","1018G02","1","2017","09","2회차     ","21.9","7.3","9.1","273","정상"
"마포대교","1018G09","2","2017","09","2회차     ","","","","350","정상"
"잠실철교","1018G04","1","2017","09","4회차     ","22.3","8.0","9.4","624","정상"
"한강대교","1018G08","2","2017","09","4회차     ","","","","115","정상"
"한남대교","1018G07","2","2017","09","4회차     ","","","","552","정상"
"한강대교","1018G08","2","2017","09","2회차     ","","","","508","정상"
"한남대교","1018G07","2","2017","09","2회차     ","","","","492","정상"
"강동대교","1018G02","1","2017","09","3회차     ","22.3","7.6","8.8","90","정상"
"성수대교","1018G06","2","2017","09","2회차     ","","","","591","정상"
"성산대교","1018G10","2","2017","09","3회차     ","","","","67","정상"
"잠실철교","1018G04","1","2017","09","3회차     ","22.4","7.7","9.2","288","정상"
"성수대교","1018G06","2","2017","09","4회차     ","","","","492","정상"
"마포대교","1018G09","2","2017","09","4회차     ","","","","95","정상"
"강동대교","1018G02","1","2017","09","4회차     ","22.2","7.8","9.0","188","정상"
"광진교","1018G05","1","2017","09","4회차     ","22.0","7.7","9.4","421","정상"
"성산대교","1018G10","2","2017","09","4회차     ","","","","450","정상"
"미사대교","1018G01","1","2017","09","4회차     ","22.1","7.5","8.5","290","정상"
"성수대교","1018G06","2","2017","09","3회차     ","","","","327","정상"
"성산대교","1018G10","2","2017","09","2회차     ","","","","788","정상"
"한남대교","1018G07","2","2017","09","3회차     ","","","","222","정상"
"미사대교","1018G01","1","2017","09","3회차     ","22.6","7.5","8.8","60","정상"
"마포대교","1018G09","2","2017","09","3회차     ","","","","254","정상"
"한강대교","1018G08","2","2017","09","3회차     ","","","","109","정상"
"광진교","1018G05","1","2017","09","3회차     ","22.4","7.6","9.0","38","정상"
"미사대교","1018G01","1","2017","09","1회차     ","22.4","7.8","8.2","629","정상"
"강동대교","1018G02","1","2017","09","1회차     ","22.2","7.8","8.1","549","정상"
"성산대교","1018G10","2","2017","09","1회차     ","","","","710","정상"
"마포대교","1018G09","2","2017","09","1회차     ","","","","413","정상"
"한강대교","1018G08","2","2017","09","1회차     ","","","","715","정상"
"한남대교","1018G07","2","2017","09","1회차     ","","","","473","정상"
"성수대교","1018G06","2","2017","09","1회차     ","","","","711","정상"
"미사대교","1018G01","1","2017","08","2회차     ","25.7","7.6","7.1","494","정상"
"성산대교","1018G10","2","2017","08","2회차     ","","","","2315","정상"
"잠실철교","1018G04","1","2017","08","3회차     ","25.6","7.6","7.4","421","정상"
"강동대교","1018G02","1","2017","08","1회차     ","22.4","7.6","7.6","446","정상"
"성산대교","1018G10","2","2017","08","5회차     ","","","","549","정상"
"한강대교","1018G08","2","2017","08","5회차     ","","","","718","정상"
"마포대교","1018G09","2","2017","08","5회차     ","","","","392","정상"
"성수대교","1018G06","2","2017","08","5회차     ","","","","397","정상"
"한남대교","1018G07","2","2017","08","5회차     ","","","","683","정상"
"미사대교","1018G01","1","2017","08","5회차     ","22.2","7.5","7.1","256","정상"
"잠실철교","1018G04","1","2017","08","5회차     ","21.7","7.4","7.0","296","정상"
"광진교","1018G05","1","2017","08","5회차     ","21.8","7.4","7.0","303","정상"
"강동대교","1018G02","1","2017","08","5회차     ","22.1","7.5","7.0","376","정상"
"성수대교","1018G06","2","2017","08","4회차     ","","","","329","정상"
"미사대교","1018G01","1","2017","08","4회차     ","","","","","정상"
"성산대교","1018G10","2","2017","08","4회차     ","","","","193","정상"
"마포대교","1018G09","2","2017","08","4회차     ","","","","189","정상"
"한강대교","1018G08","2","2017","08","4회차     ","","","","478","정상"
"한남대교","1018G07","2","2017","08","4회차     ","","","","284","정상"
"잠실철교","1018G04","1","2017","08","4회차     ","","","","","정상"
"광진교","1018G05","1","2017","08","4회차     ","","","","","정상"
"강동대교","1018G02","1","2017","08","4회차     ","","","","","정상"
"성수대교","1018G06","2","2017","08","3회차     ","","","","433","정상"
"한남대교","1018G07","2","2017","08","3회차     ","","","","354","정상"
"한강대교","1018G08","2","2017","08","3회차     ","","","","464","정상"
"성산대교","1018G10","2","2017","08","3회차     ","","","","507","정상"
"마포대교","1018G09","2","2017","08","3회차     ","","","","402","정상"
"미사대교","1018G01","1","2017","08","3회차     ","25.5","7.5","7.5","598","정상"
"강동대교","1018G02","1","2017","08","3회차     ","25.3","7.5","7.3","602","정상"
"광진교","1018G05","1","2017","08","3회차     ","25.7","7.6","7.3","677","정상"
"잠실철교","1018G04","1","2017","08","1회차     ","22.4","7.6","7.5","160","정상"
"한강대교","1018G08","2","2017","08","1회차     ","","","","228","정상"
"한강대교","1018G08","2","2017","08","2회차     ","","","","505","정상"
"한남대교","1018G07","2","2017","08","2회차     ","","","","1448","정상"
"성수대교","1018G06","2","2017","08","2회차     ","","","","452","정상"
"강동대교","1018G02","1","2017","08","2회차     ","25.9","7.6","7.3","348","정상"
"광진교","1018G05","1","2017","08","2회차     ","26.1","7.7","7.3","615","정상"
"마포대교","1018G09","2","2017","08","2회차     ","","","","2138","정상"
"성산대교","1018G10","2","2017","08","1회차     ","","","","736","정상"
"한남대교","1018G07","2","2017","08","1회차     ","","","","311","정상"
"미사대교","1018G01","1","2017","08","1회차     ","22.4","7.6","7.7","239","정상"
"광진교","1018G05","1","2017","08","1회차     ","22.4","7.6","7.5","176","정상"
"잠실철교","1018G04","1","2017","08","2회차     ","26.1","7.7","7.2","566","정상"
"마포대교","1018G09","2","2017","08","1회차     ","","","","226","정상"
"성수대교","1018G06","2","2017","08","1회차     ","","","","321","정상"
"한강대교","1018G08","2","2017","07","1회차     ","","","","416","정상"
"한남대교","1018G07","2","2017","07","1회차     ","","","","35","정상"
"성산대교","1018G10","2","2017","07","1회차     ","","","","565","정상"
"성수대교","1018G06","2","2017","07","1회차     ","","","","165","정상"
"마포대교","1018G09","2","2017","07","1회차     ","","","","807","정상"
"미사대교","1018G01","1","2017","07","1회차     ","","","","","정상"
"광진교","1018G05","1","2017","07","1회차     ","","","","","정상"
"잠실철교","1018G04","1","2017","07","1회차     ","","","","","정상"
"강동대교","1018G02","1","2017","07","1회차     ","","","","","정상"
"강동대교","1018G02","1","2017","07","2회차     ","","","","","정상"
"미사대교","1018G01","1","2017","07","2회차     ","","","","","정상"
"성수대교","1018G06","2","2017","07","2회차     ","","","","","정상"
"광진교","1018G05","1","2017","07","2회차     ","","","","","정상"
"성산대교","1018G10","2","2017","07","2회차     ","","","","","정상"
"한강대교","1018G08","2","2017","07","4회차     ","","","","251","정상"
"잠실철교","1018G04","1","2017","07","4회차     ","24.3","7.4","7.4","90","정상"
"마포대교","1018G09","2","2017","07","3회차     ","","","","126","정상"
"미사대교","1018G01","1","2017","07","3회차     ","22.0","7.1","7.6","0","정상"
"한남대교","1018G07","2","2017","07","4회차     ","","","","365","정상"
"광진교","1018G05","1","2017","07","4회차     ","24.2","7.5","7.5","126","정상"
"한강대교","1018G08","2","2017","07","3회차     ","","","","129","정상"
"한남대교","1018G07","2","2017","07","3회차     ","","","","106","정상"
"성수대교","1018G06","2","2017","07","3회차     ","","","","0","정상"
"강동대교","1018G02","1","2017","07","4회차     ","23.9","7.5","7.6","6","정상"
"미사대교","1018G01","1","2017","07","4회차     ","23.8","7.4","7.7","91","정상"
"성산대교","1018G10","2","2017","07","4회차     ","","","","546","정상"
"마포대교","1018G09","2","2017","07","4회차     ","","","","745","정상"
"성산대교","1018G10","2","2017","07","3회차     ","","","","155","정상"
"광진교","1018G05","1","2017","07","3회차     ","22.1","7.1","7.5","52","정상"
"성수대교","1018G06","2","2017","07","4회차     ","","","","660","정상"
"강동대교","1018G02","1","2017","07","3회차     ","22.0","7.1","7.7","11","정상"
"잠실철교","1018G04","1","2017","07","3회차     ","22.1","7.1","7.6","17","정상"
"한강대교","1018G08","2","2017","07","2회차     ","","","","","정상"
"한남대교","1018G07","2","2017","07","2회차     ","","","","","정상"
"잠실철교","1018G04","1","2017","07","2회차     ","","","","","정상"
"마포대교","1018G09","2","2017","07","2회차     ","","","","","정상"
"성수대교","1018G06","2","2017","06","2회차     ","","","","0","정상"
"잠실철교","1018G04","1","2017","06","2회차     ","21.9","8.0","8.3","0","정상"
"마포대교","1018G09","2","2017","06","2회차     ","","","","0","정상"
"성산대교","1018G10","2","2017","06","2회차     ","","","","350","정상"
